GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0051093	P	negative regulation of developmental process	9	1313	129	37767	0.044	0.78	// AT5G61850 // AT2G27990 // AT4G24540 // AT2G03710 // AT3G54720 // AT1G70560 // AT1G62360 // AT5G10140 // AT1G69120 
GO:0009640	P	photomorphogenesis	6	1313	71	37767	0.045	0.78	// AT4G32980 // AT1G73590 // AT1G02090 // AT1G06040 // AT3G54720 // AT3G08010 
GO:0009933	P	meristem structural organization	5	1313	53	37767	0.045	0.78	// AT2G45190 // AT5G19280 // AT1G62360 // AT1G69120 // AT5G55540 
GO:0048440	P	carpel development	6	1313	71	37767	0.045	0.78	// AT1G70510 // AT1G32240 // AT4G36260 // AT2G03710 // AT1G62360 // AT1G68480 
GO:0010033	P	response to organic substance	59	1313	1342	37767	0.046	0.79	// AT5G52830 // AT1G78580 // AT2G17770 // AT1G19830 // AT3G12560 // AT5G13320 // AT5G48170 // AT3G23780 // AT1G15360 // AT1G20950 // AT3G27920 // AT3G16500 // AT1G28290 // AT1G67710 // AT1G69040 // AT4G36260 // AT5G21120 // AT4G17260 // AT1G07640 // AT4G31920 // AT1G72430 // AT3G50410 // AT1G61120 // AT1G69780 // AT1G19850 // AT4G34760 // AT3G16360 // AT1G70510 // AT2G47750 // AT1G12980 // AT5G49620 // AT2G31230 // AT3G53020 // AT4G02780 // AT2G16580 // AT2G22490 // AT3G61460 // AT5G46570 // AT2G30810 // AT5G13220 // AT4G38970 // AT1G11755 // AT1G80080 // AT1G71930 // AT1G28360 // AT2G32020 // AT2G44910 // AT2G28350 // AT4G00880 // AT5G61850 // AT2G40670 // AT1G28160 // AT5G52660 // AT2G37630 // AT3G03300 // AT2G02560 // AT1G70560 // AT2G46680 // AT5G20320 
GO:0042592	P	homeostatic process	13	1313	216	37767	0.047	0.8	// AT1G10930 // AT4G36260 // AT2G20270 // AT1G07700 // AT3G11920 // AT3G53220 // AT2G46800 // AT3G51860 // AT5G11210 // AT2G17260 // AT1G32760 // AT5G03880 // AT4G35460 
GO:0006355	P	regulation of transcription, DNA-dependent	45	1313	987	37767	0.047	0.8	// AT1G12890 // AT5G52830 // AT5G18560 // AT1G15360 // AT1G13600 // AT5G10510 // AT2G18550 // AT4G31630 // AT5G39750 // AT3G19184 // AT3G17460 // AT5G62260 // AT1G69780 // AT4G17785 // AT5G17430 // AT5G60130 // AT1G66230 // AT1G08000 // AT5G53290 // AT2G03340 // AT1G12980 // AT5G49620 // AT2G31230 // AT1G73360 // AT5G62165 // AT5G08141 // AT5G57390 // AT1G01250 // AT3G53310 // AT1G28360 // AT2G44910 // AT2G35550 // AT2G28350 // AT4G37750 // AT4G22140 // AT1G28160 // AT5G52660 // AT2G03710 // AT5G60450 // AT5G38490 // AT1G30950 // AT2G46680 // AT3G18960 // AT3G02060 // AT1G67120 
GO:0019725	P	cellular homeostasis	11	1313	174	37767	0.049	0.83	// AT2G20270 // AT1G07700 // AT2G17260 // AT3G53220 // AT2G46800 // AT3G51860 // AT5G11210 // AT3G11920 // AT1G32760 // AT5G03880 // AT4G35460 
GO:0009100	P	glycoprotein metabolic process	6	1313	73	37767	0.05	0.83	// AT1G11730 // AT1G77810 // AT2G28100 // AT1G08660 // AT1G11755 // AT4G32120 
GO:0043094	P	cellular metabolic compound salvage	6	1313	73	37767	0.05	0.83	// AT1G80050 // AT4G29650 // AT5G66510 // AT2G22780 // AT4G22570 // AT4G37930 
GO:0009615	P	response to virus	5	1313	55	37767	0.051	0.84	// AT5G43470 // AT3G03300 // AT2G37630 // AT5G20320 // AT1G05460 
GO:0006650	P	glycerophospholipid metabolic process	5	1313	55	37767	0.051	0.84	// AT1G12730 // AT3G57170 // AT4G17910 // AT1G68000 // AT2G34980 
GO:0044085	P	cellular component biogenesis	28	1313	571	37767	0.051	0.84	// AT5G56710 // AT5G02250 // AT4G39920 // AT1G07820 // AT1G32180 // AT2G39670 // AT1G02090 // AT1G79040 // AT3G13782 // AT3G59540 // AT4G37925 // AT5G03850 // AT3G12370 // AT2G47420 // AT3G49010 // AT3G53890 // AT3G17170 // AT3G53020 // AT2G46770 // AT1G78580 // AT5G11750 // AT3G17910 // AT4G14940 // AT3G08840 // AT4G34730 // AT1G07470 // AT3G03110 // AT1G67120 
GO:0048589	P	developmental growth	14	1313	242	37767	0.052	0.84	// AT5G18580 // AT2G28350 // AT2G39700 // AT2G34980 // AT2G33880 // AT1G69940 // AT2G37620 // AT3G57670 // AT3G56640 // AT2G03090 // AT3G03110 // AT1G71820 // AT4G28190 // AT5G10510 
GO:0051252	P	regulation of RNA metabolic process	45	1313	996	37767	0.052	0.85	// AT1G12890 // AT5G52830 // AT5G18560 // AT1G15360 // AT1G13600 // AT5G10510 // AT2G18550 // AT4G31630 // AT5G39750 // AT3G19184 // AT3G17460 // AT5G62260 // AT1G69780 // AT4G17785 // AT5G17430 // AT5G60130 // AT1G66230 // AT1G08000 // AT5G53290 // AT2G03340 // AT1G12980 // AT5G49620 // AT2G31230 // AT1G73360 // AT5G62165 // AT5G08141 // AT5G57390 // AT1G01250 // AT3G53310 // AT1G28360 // AT2G44910 // AT2G35550 // AT2G28350 // AT4G37750 // AT4G22140 // AT1G28160 // AT5G52660 // AT2G03710 // AT5G60450 // AT5G38490 // AT1G30950 // AT2G46680 // AT3G18960 // AT3G02060 // AT1G67120 
GO:0016114	P	terpenoid biosynthetic process	7	1313	94	37767	0.054	0.87	// AT4G18350 // AT4G32980 // AT1G06820 // AT4G02780 // AT1G61120 // AT2G32440 // AT1G78970 
GO:0008299	P	isoprenoid biosynthetic process	9	1313	135	37767	0.055	0.87	// AT4G18350 // AT4G32980 // AT1G06820 // AT4G02780 // AT1G61120 // AT1G11755 // AT3G54250 // AT2G32440 // AT1G78970 
GO:0006096	P	glycolysis	5	1313	57	37767	0.057	0.91	// AT3G55650 // AT3G52990 // AT4G26390 // AT3G12780 // AT3G55810 
GO:0048509	P	regulation of meristem development	6	1313	76	37767	0.058	0.91	// AT4G28190 // AT4G24540 // AT5G19280 // AT1G62360 // AT2G33880 // AT5G10510 
GO:0009926	P	auxin polar transport	5	1313	58	37767	0.06	0.94	// AT1G73590 // AT4G31820 // AT3G63420 // AT3G14370 // AT5G55540 
GO:0006260	P	DNA replication	8	1313	117	37767	0.06	0.94	// AT4G12620 // AT3G20540 // AT1G66730 // AT3G19150 // AT5G44740 // AT4G20520 // AT5G08020 // AT3G54710 
GO:0060918	P	auxin transport	5	1313	59	37767	0.064	0.99	// AT1G73590 // AT4G31820 // AT3G63420 // AT3G14370 // AT5G55540 
GO:0009698	P	phenylpropanoid metabolic process	6	1313	175	37767	0.57	1	// AT2G28350 // AT4G31920 // AT3G13662 // AT1G12910 // AT2G46770 // AT2G21100 
GO:0009699	P	phenylpropanoid biosynthetic process	5	1313	141	37767	0.55	1	// AT3G13662 // AT2G28350 // AT2G46770 // AT1G12910 // AT2G21100 
GO:0051716	P	cellular response to stimulus	37	1313	840	37767	0.094	1	// AT1G10930 // AT4G31400 // AT5G48170 // AT1G15360 // AT3G27920 // AT1G67710 // AT1G66730 // AT4G36260 // AT3G13782 // AT3G03300 // AT3G52905 // AT3G16360 // AT1G70510 // AT3G23780 // AT5G21120 // AT5G13320 // AT2G31230 // AT3G53020 // AT4G02780 // AT5G08020 // AT5G46570 // AT1G11755 // AT5G43470 // AT1G28360 // AT2G28350 // AT5G20320 // AT4G31920 // AT5G61850 // AT2G40670 // AT1G28160 // AT1G78580 // AT5G44740 // AT2G47590 // AT2G46680 // AT1G05900 // AT4G37930 // AT1G23260 
GO:0000160	P	two-component signal transduction system (phosphorelay)	6	1313	92	37767	0.11	1	// AT3G16360 // AT5G21120 // AT2G31230 // AT1G28160 // AT1G15360 // AT1G28360 
GO:0016458	P	gene silencing	5	1313	138	37767	0.53	1	// AT3G03300 // AT3G23780 // AT5G20320 // AT5G63110 // AT2G19920 
GO:0006281	P	DNA repair	10	1313	214	37767	0.22	1	// AT1G10930 // AT1G66730 // AT2G47590 // AT4G31400 // AT5G08020 // AT5G44740 // AT3G52905 // AT1G05900 // AT3G13782 // AT1G23260 
GO:0008361	P	regulation of cell size	13	1313	274	37767	0.17	1	// AT5G18580 // AT2G39700 // AT2G34980 // AT1G69940 // AT2G37620 // AT3G57670 // AT3G56640 // AT3G57920 // AT5G55540 // AT2G03090 // AT3G03110 // AT1G71820 // AT4G35460 
GO:0046483	P	heterocycle metabolic process	15	1313	460	37767	0.63	1	// AT1G15700 // AT1G80050 // AT4G31920 // AT1G79470 // AT2G41510 // AT2G31040 // AT4G18480 // AT1G10310 // AT1G70570 // AT1G70560 // AT1G62360 // AT1G63660 // AT4G22570 // AT5G21482 // AT3G21580 
GO:0009607	P	response to biotic stimulus	24	1313	638	37767	0.38	1	// AT5G52830 // AT5G19510 // AT2G40690 // AT3G63420 // AT3G44480 // AT3G51860 // AT1G58340 // AT3G03090 // AT4G38670 // AT1G05460 // AT1G07640 // AT3G54560 // AT3G22231 // AT1G11755 // AT5G43470 // AT5G13320 // AT3G03300 // AT3G54950 // AT2G37630 // AT1G26630 // AT5G20480 // AT5G52640 // AT1G75050 // AT5G20320 
GO:0006575	P	cellular amino acid derivative metabolic process	8	1313	315	37767	0.85	1	// AT2G28350 // AT4G31920 // AT3G13662 // AT1G12910 // AT2G46770 // AT3G25570 // AT2G21100 // AT1G70570 
GO:0009605	P	response to external stimulus	15	1313	429	37767	0.53	1	// AT3G01090 // AT2G01940 // AT5G04230 // AT1G73590 // AT1G03380 // AT1G07640 // AT1G12910 // AT3G14370 // AT5G20480 // AT1G70560 // AT5G13320 // AT1G61120 // AT5G13220 // AT5G53750 // AT4G35920 
GO:0019538	P	protein metabolic process	146	1313	4009	37767	0.29	1	// AT3G07550 // AT3G48480 // AT1G37020 // AT4G29390 // AT5G14660 // AT1G11730 // AT3G57170 // AT5G41520 // AT1G22950 // AT4G31170 // AT4G26840 // AT4G24940 // AT5G47590 // AT1G79930 // AT3G02110 // AT3G01840 // AT4G25890 // AT2G30695 // AT1G77810 // AT3G17170 // AT1G73450 // AT1G65630 // AT3G44330 // AT1G49050 // AT5G45775 // AT1G16680 // AT4G32420 // AT5G16130 // AT2G36305 // AT3G61820 // AT2G31290 // AT3G18750 // AT4G39960 // AT1G55860 // AT4G34670 // AT5G57290 // AT5G22060 // AT5G19510 // AT4G17910 // AT3G49010 // AT3G04840 // AT1G30230 // AT3G52490 // AT1G69100 // AT1G22870 // AT5G05050 // AT2G40120 // AT1G12730 // AT4G26330 // AT1G18170 // AT3G28500 // AT1G17910 // AT3G06340 // AT5G16715 // AT5G57130 // AT2G29960 // AT2G44070 // AT2G42640 // AT3G55620 // AT1G03720 // AT4G30930 // AT5G12110 // AT1G74490 // AT3G09700 // AT5G61950 // AT3G62190 // AT4G21810 // AT3G13882 // AT3G54610 // AT5G20480 // AT1G30950 // AT2G27720 // AT3G10450 // AT1G24510 // AT3G51470 // AT5G01940 // AT5G56710 // AT5G40040 // AT1G11755 // AT2G25790 // AT5G47700 // AT4G32120 // AT1G28110 // AT4G17740 // AT1G71810 // AT1G36390 // AT2G45270 // AT5G63110 // AT3G08010 // AT2G40570 // AT4G31985 // AT5G20620 // AT4G30520 // AT5G66960 // AT2G01710 // AT3G53020 // AT2G36570 // AT1G30570 // AT5G11750 // AT3G51850 // AT2G27630 // AT2G01250 // AT2G34980 // AT3G02000 // AT3G11940 // AT1G08660 // AT5G65760 // AT2G28010 // AT1G20140 // AT5G43020 // AT2G18470 // AT3G10540 // AT5G26360 // AT1G02090 // AT2G31170 // AT4G25370 // AT1G06430 // AT3G54720 // AT3G45390 // AT3G52590 // AT1G70600 // AT3G53890 // AT4G06599 // AT2G23950 // AT3G58390 // AT5G67360 // AT3G12775 // AT3G59540 // AT2G45340 // AT3G50230 // AT5G03850 // AT3G12370 // AT5G64150 // AT3G63490 // AT1G48830 // AT3G60350 // AT2G42960 // AT3G62250 // AT5G62300 // AT3G52530 // AT3G51910 // AT3G06930 // AT1G26630 // AT4G22285 // AT5G13410 // AT2G42710 
GO:0009893	P	positive regulation of metabolic process	5	1313	92	37767	0.23	1	// AT2G02540 // AT3G50410 // AT3G54610 // AT1G69120 // AT2G41460 
GO:0009891	P	positive regulation of biosynthetic process	5	1313	76	37767	0.14	1	// AT2G02540 // AT3G50410 // AT3G54610 // AT1G69120 // AT2G41460 
GO:0000902	P	cell morphogenesis	11	1313	259	37767	0.3	1	// AT5G18580 // AT2G39700 // AT2G34980 // AT1G73360 // AT1G69940 // AT5G18410 // AT3G56640 // AT3G57670 // AT2G03090 // AT3G03110 // AT1G71820 
GO:0006886	P	intracellular protein transport	5	1313	311	37767	0.98	1	// AT4G24550 // AT5G53290 // AT3G62560 // AT4G32640 // AT3G03110 
GO:0042254	P	ribosome biogenesis	13	1313	241	37767	0.089	1	// AT3G49010 // AT5G56710 // AT3G53890 // AT3G17170 // AT5G02250 // AT2G39670 // AT3G53020 // AT4G34730 // AT3G59540 // AT5G11750 // AT5G03850 // AT3G12370 // AT2G47420 
GO:0032259	P	methylation	6	1313	90	37767	0.1	1	// AT3G23780 // AT3G06930 // AT4G34060 // AT3G03300 // AT5G20320 // AT5G64150 
GO:0018130	P	heterocycle biosynthetic process	6	1313	123	37767	0.27	1	// AT4G31920 // AT1G80050 // AT4G18480 // AT1G70570 // AT4G22570 // AT3G21580 
GO:0006629	P	lipid metabolic process	32	1313	841	37767	0.33	1	// AT5G45920 // AT2G40690 // AT4G29010 // AT4G29540 // AT3G60620 // AT1G15360 // AT3G57170 // AT3G54250 // AT2G32440 // AT2G40250 // AT1G68000 // AT5G62930 // AT1G12730 // AT4G17910 // AT5G15530 // AT3G43840 // AT1G61120 // AT1G06990 // AT4G18350 // AT4G32980 // AT1G06820 // AT4G02780 // AT1G11755 // AT4G19230 // AT1G01020 // AT5G67050 // AT2G34980 // AT3G05290 // AT2G45150 // AT2G22780 // AT1G71340 // AT1G78970 
GO:0009308	P	amine metabolic process	19	1313	521	37767	0.45	1	// AT1G69040 // AT5G16715 // AT5G21482 // AT1G31490 // AT2G41510 // AT2G31170 // AT3G48560 // AT1G14810 // AT5G10870 // AT4G28680 // AT1G70570 // AT3G25570 // AT3G17820 // AT1G62360 // AT5G10920 // AT1G63660 // AT4G37930 // AT3G08840 // AT3G17720 
GO:0009309	P	amine biosynthetic process	7	1313	229	37767	0.68	1	// AT3G48560 // AT1G14810 // AT5G10870 // AT3G25570 // AT3G17820 // AT5G10920 // AT1G70570 
GO:0043412	P	macromolecule modification	56	1313	1636	37767	0.57	1	// AT2G18470 // AT4G26840 // AT3G10540 // AT4G17910 // AT1G02090 // AT3G51850 // AT2G42960 // AT2G25790 // AT3G57170 // AT3G45390 // AT3G52590 // AT4G32120 // AT1G22870 // AT1G71810 // AT4G06599 // AT2G23950 // AT2G40120 // AT1G12730 // AT4G34060 // AT5G63110 // AT4G24940 // AT4G31170 // AT3G12775 // AT1G17910 // AT2G45340 // AT3G50230 // AT3G01840 // AT2G47420 // AT1G77810 // AT5G43020 // AT5G20620 // AT3G62250 // AT1G11730 // AT4G30520 // AT1G73450 // AT3G52530 // AT2G36570 // AT1G30570 // AT3G19440 // AT3G54610 // AT1G11755 // AT1G74490 // AT1G15510 // AT3G18750 // AT3G06930 // AT2G34980 // AT5G64150 // AT3G02000 // AT1G08660 // AT3G03300 // AT5G20480 // AT1G55860 // AT3G23780 // AT2G42640 // AT5G20320 // AT3G51470 
GO:0043413	P	macromolecule glycosylation	5	1313	66	37767	0.09	1	// AT1G08660 // AT4G32120 // AT1G11730 // AT1G77810 // AT1G11755 
GO:0043414	P	macromolecule methylation	6	1313	83	37767	0.079	1	// AT3G23780 // AT3G06930 // AT4G34060 // AT3G03300 // AT5G20320 // AT5G64150 
GO:0009266	P	response to temperature stimulus	21	1313	485	37767	0.19	1	// AT2G38905 // AT5G20630 // AT5G20830 // AT1G11270 // AT3G12780 // AT5G20720 // AT5G08620 // AT4G26840 // AT5G57380 // AT1G01860 // AT3G51910 // AT1G79930 // AT4G39960 // AT3G07740 // AT5G52640 // AT2G27720 // AT5G10140 // AT1G17870 // AT4G37930 // AT1G06460 // AT1G02270 
GO:0010557	P	positive regulation of macromolecule biosynthetic process	5	1313	69	37767	0.1	1	// AT2G02540 // AT3G50410 // AT3G54610 // AT1G69120 // AT2G41460 
GO:0006753	P	nucleoside phosphate metabolic process	7	1313	180	37767	0.44	1	// AT1G15700 // AT1G79470 // AT5G58240 // AT2G31040 // AT5G03690 // AT4G38970 // AT1G63660 
GO:0010016	P	shoot morphogenesis	10	1313	198	37767	0.16	1	// AT1G73590 // AT2G27990 // AT1G73360 // AT3G27920 // AT5G18410 // AT5G55540 // AT1G80080 // AT1G68480 // AT2G37630 // AT1G69780 
GO:0009416	P	response to light stimulus	26	1313	596	37767	0.15	1	// AT5G02120 // AT5G62640 // AT4G19230 // AT3G54720 // AT3G61850 // AT1G73590 // AT1G02090 // AT1G06040 // AT5G11210 // AT2G17260 // AT1G17870 // AT3G08010 // AT5G11060 // AT4G32980 // AT3G07500 // AT1G15820 // AT5G08020 // AT3G54610 // AT3G51910 // AT1G11755 // AT5G43470 // AT4G31820 // AT2G44910 // AT1G12910 // AT5G44740 // AT1G70560 
GO:0009414	P	response to water deprivation	5	1313	229	37767	0.9	1	// AT5G08620 // AT2G46680 // AT1G15360 // AT5G65730 // AT1G11755 
GO:0009415	P	response to water	6	1313	240	37767	0.84	1	// AT5G65730 // AT5G08620 // AT5G20830 // AT1G15360 // AT2G46680 // AT1G11755 
GO:0048229	P	gametophyte development	9	1313	233	37767	0.43	1	// AT1G60490 // AT5G06160 // AT4G37890 // AT4G30930 // AT3G10405 // AT1G77980 // AT3G03110 // AT5G35770 // AT3G07970 
GO:0015672	P	monovalent inorganic cation transport	6	1313	115	37767	0.22	1	// AT4G10310 // AT1G15700 // AT4G30940 // AT3G51860 // AT5G55290 // AT2G31040 
GO:0043687	P	post-translational protein modification	39	1313	1248	37767	0.77	1	// AT2G18470 // AT3G10540 // AT1G02090 // AT5G20620 // AT2G25790 // AT3G45390 // AT3G52590 // AT1G22870 // AT1G71810 // AT2G23950 // AT2G40120 // AT4G26840 // AT5G63110 // AT4G24940 // AT4G31170 // AT3G12775 // AT1G17910 // AT2G45340 // AT3G50230 // AT3G01840 // AT5G64150 // AT5G43020 // AT2G42960 // AT3G62250 // AT4G30520 // AT1G73450 // AT3G52530 // AT2G36570 // AT1G30570 // AT3G54610 // AT3G51850 // AT1G74490 // AT3G06930 // AT3G18750 // AT3G02000 // AT5G20480 // AT1G55860 // AT2G42640 // AT3G51470 
GO:0006974	P	response to DNA damage stimulus	10	1313	221	37767	0.25	1	// AT1G10930 // AT1G66730 // AT2G47590 // AT4G31400 // AT5G08020 // AT5G44740 // AT3G52905 // AT1G05900 // AT3G13782 // AT1G23260 
GO:0034637	P	cellular carbohydrate biosynthetic process	6	1313	177	37767	0.58	1	// AT4G03070 // AT4G03050 // AT5G20830 // AT1G27680 // AT5G04360 // AT4G17770 
GO:0006970	P	response to osmotic stress	12	1313	408	37767	0.75	1	// AT2G38905 // AT1G60490 // AT5G52660 // AT5G20080 // AT5G49620 // AT5G08620 // AT4G17260 // AT5G20830 // AT1G13930 // AT1G06040 // AT4G10310 // AT2G37630 
GO:0044257	P	cellular protein catabolic process	12	1313	315	37767	0.42	1	// AT3G60350 // AT5G20620 // AT2G27630 // AT3G07550 // AT2G31290 // AT1G06430 // AT3G62250 // AT1G55860 // AT1G30950 // AT1G20140 // AT5G61950 // AT4G22285 
GO:0044255	P	cellular lipid metabolic process	24	1313	618	37767	0.33	1	// AT2G40690 // AT4G29010 // AT1G06820 // AT1G15360 // AT3G57170 // AT3G54250 // AT2G32440 // AT1G68000 // AT1G12730 // AT4G17910 // AT5G15530 // AT1G61120 // AT4G18350 // AT4G32980 // AT3G60620 // AT4G02780 // AT1G11755 // AT4G19230 // AT1G01020 // AT2G34980 // AT3G05290 // AT2G45150 // AT2G22780 // AT1G78970 
GO:0006979	P	response to oxidative stress	7	1313	332	37767	0.94	1	// AT3G09640 // AT1G71695 // AT1G34510 // AT3G32980 // AT1G61120 // AT1G17870 // AT5G18040 
GO:0022402	P	cell cycle process	5	1313	149	37767	0.59	1	// AT2G22490 // AT2G47980 // AT3G24810 // AT3G19150 // AT3G10440 
GO:0008219	P	cell death	5	1313	286	37767	0.97	1	// AT5G43470 // AT4G16900 // AT4G37930 // AT1G61300 // AT1G26630 
GO:0051301	P	cell division	7	1313	99	37767	0.067	1	// AT2G28350 // AT1G53140 // AT1G78580 // AT4G39920 // AT2G37630 // AT4G37650 // AT1G80080 
GO:0009733	P	response to auxin stimulus	14	1313	360	37767	0.38	1	// AT2G28350 // AT2G47750 // AT4G00880 // AT5G13320 // AT3G50410 // AT1G19830 // AT3G53020 // AT2G16580 // AT3G16500 // AT2G02560 // AT1G72430 // AT2G37630 // AT1G19850 // AT4G34760 
GO:0009826	P	unidimensional cell growth	9	1313	186	37767	0.21	1	// AT5G18580 // AT2G39700 // AT2G34980 // AT1G69940 // AT3G57670 // AT3G56640 // AT2G03090 // AT3G03110 // AT1G71820 
GO:0009639	P	response to red or far red light	11	1313	210	37767	0.13	1	// AT4G32980 // AT1G73590 // AT1G02090 // AT3G07500 // AT1G06040 // AT3G08010 // AT3G54720 // AT1G70560 // AT4G19230 // AT3G61850 // AT2G44910 
GO:0009737	P	response to abscisic acid stimulus	10	1313	378	37767	0.84	1	// AT2G28350 // AT5G49620 // AT4G17260 // AT3G12560 // AT5G52660 // AT1G71930 // AT4G38970 // AT2G46680 // AT1G80080 // AT2G32020 
GO:0006486	P	protein amino acid glycosylation	5	1313	66	37767	0.09	1	// AT1G08660 // AT4G32120 // AT1G11730 // AT1G77810 // AT1G11755 
GO:0009739	P	response to gibberellin stimulus	9	1313	159	37767	0.11	1	// AT5G52830 // AT4G36260 // AT5G61850 // AT5G48170 // AT5G52660 // AT4G02780 // AT2G37630 // AT3G27920 // AT2G30810 
GO:0006520	P	cellular amino acid metabolic process	13	1313	430	37767	0.73	1	// AT1G69040 // AT5G16715 // AT2G31170 // AT3G48560 // AT1G14810 // AT5G10870 // AT4G28680 // AT1G70570 // AT3G17820 // AT5G10920 // AT1G63660 // AT4G37930 // AT3G17720 
GO:0046686	P	response to cadmium ion	5	1313	178	37767	0.74	1	// AT1G13930 // AT1G30230 // AT2G37630 // AT3G52990 // AT5G52660 
GO:0006468	P	protein amino acid phosphorylation	25	1313	946	37767	0.93	1	// AT2G18470 // AT3G10540 // AT2G25790 // AT3G45390 // AT1G22870 // AT1G71810 // AT2G23950 // AT2G40120 // AT3G52530 // AT4G31170 // AT1G17910 // AT2G45340 // AT3G50230 // AT3G01840 // AT5G43020 // AT2G42960 // AT4G30520 // AT1G73450 // AT2G36570 // AT1G30570 // AT3G51850 // AT1G74490 // AT3G18750 // AT5G20480 // AT2G42640 
GO:0045087	P	innate immune response	11	1313	347	37767	0.66	1	// AT5G13320 // AT3G44480 // AT5G20320 // AT1G05460 // AT2G40690 // AT3G63420 // AT2G37630 // AT5G20480 // AT4G16900 // AT5G43470 // AT4G37930 
GO:0006461	P	protein complex assembly	8	1313	134	37767	0.11	1	// AT1G02090 // AT1G79040 // AT4G39920 // AT1G07470 // AT4G37925 // AT3G17910 // AT3G03110 // AT1G67120 
GO:0000271	P	polysaccharide biosynthetic process	5	1313	112	37767	0.36	1	// AT5G04360 // AT3G08840 // AT4G23990 // AT1G32180 // AT1G27680 
GO:0006464	P	protein modification process	49	1313	1474	37767	0.64	1	// AT2G18470 // AT4G26840 // AT3G10540 // AT4G17910 // AT1G02090 // AT3G51850 // AT5G20620 // AT2G25790 // AT3G57170 // AT3G45390 // AT3G52590 // AT4G32120 // AT1G22870 // AT1G71810 // AT4G06599 // AT2G23950 // AT2G40120 // AT1G12730 // AT5G63110 // AT4G24940 // AT4G31170 // AT3G12775 // AT1G17910 // AT2G45340 // AT3G50230 // AT3G01840 // AT5G64150 // AT1G77810 // AT5G43020 // AT2G42960 // AT3G62250 // AT1G11730 // AT4G30520 // AT1G73450 // AT3G52530 // AT2G36570 // AT1G30570 // AT3G54610 // AT1G11755 // AT1G74490 // AT3G06930 // AT2G34980 // AT3G18750 // AT3G02000 // AT1G08660 // AT5G20480 // AT1G55860 // AT2G42640 // AT3G51470 
GO:0010228	P	vegetative to reproductive phase transition of meristem	7	1313	112	37767	0.11	1	// AT4G32980 // AT3G06930 // AT2G27990 // AT1G12910 // AT2G02560 // AT3G57920 // AT5G62640 
GO:0006091	P	generation of precursor metabolites and energy	14	1313	285	37767	0.13	1	// AT1G15700 // AT3G52990 // AT3G12780 // AT5G17770 // AT3G55810 // AT3G10370 // AT1G79040 // AT5G09600 // AT5G18800 // AT1G70760 // AT2G31040 // AT3G55650 // AT5G23440 // AT4G26390 
GO:0051276	P	chromosome organization	7	1313	216	37767	0.62	1	// AT1G10930 // AT1G07820 // AT3G06930 // AT5G63110 // AT3G13782 // AT3G54610 // AT2G47980 
GO:0009914	P	hormone transport	5	1313	60	37767	0.067	1	// AT1G73590 // AT4G31820 // AT3G63420 // AT3G14370 // AT5G55540 
GO:0006066	P	alcohol metabolic process	14	1313	270	37767	0.1	1	// AT3G52990 // AT3G01260 // AT2G40690 // AT3G55810 // AT3G10370 // AT1G71340 // AT1G66970 // AT3G55650 // AT5G03690 // AT4G38970 // AT1G11755 // AT1G01020 // AT3G12780 // AT4G26390 
